country_iso3c,year,recipient,civ_soc_aid,gov_aid,other_aid,dem_aid,dem_aid_all,country_id,elec_dem,lib_dem,delib_dem,egal_dem,participatory_dem,corruption_index,civ_soc_strength,civ_soc_part,GDPpc_vdem,exchange_rate,gini_vdem,pop_mil_vdem,pop_vdem,iso2c,country,GDPpc_WB_2010,GDPpc_ppp_WB_2011,GDPpc_growth_WB,GINI_WB,pop_WB,region,elec_dem2,lib_dem2,egal_dem2,delib_dem2,participatory_dem2,civ_soc_aid_cumul,gov_aid_cumul,other_aid_cumul,civ_soc_strength_l1,civ_soc_aid_l1,gov_aid_l1,other_aid_l1,elec_dem_l1,elec_dem2_l1,lib_dem_l1,lib_dem2_l1,delib_dem_l1,delib_dem2_l1,egal_dem_l1,egal_dem2_l1,participatory_dem_l1,participatory_dem2_l1,GDPpc_ppp_WB_2011_l1,civ_soc_aid_cumul_l1,gov_aid_cumul_l1,other_aid_cumul_l1,EU_accession,civ_soc_str_3yr,civ_soc_str_2yr,civ_soc_str_4yr,civ_soc_str_diff1,civ_soc_aid_diff1,civ_soc_cumul_diff1,gov_aid_diff1,gov_cumul_diff1,other_aid_diff1,other_cumul_diff1,civ_soc_cumul_diff1_l1,gov_cumul_diff1_l1,other_cumul_diff1_l1,civ_soc_str_3yr_l1,civ_soc_str_2yr_l1,civ_soc_aid_l1_log,gov_aid_l1_log,other_aid_l1_log,GDPpc_ppp_WB_2011_l1_log
KGZ,2009,Kyrgyz Republic,13.358894,17.809596,273.527234,31.16849,31.16849,122,0.293170356,0.140479453,0.13378819,0.223324635,0.144981595,0.925985852,0.419693382,0.498398105,3016.969971,44.09000015,29.87000084,5482205,NA,KG,Kyrgyz Republic,894.8179586,2837.031419,1.651651519,29.9,5383300,Europe & Central Asia,0.085948858,0.019734477,0.049873893,0.01789928,0.021019663,146.741158,330.721078,5262.942222,0.419693382,7.577095,30.457235,287.165527,0.294094008,0.086491286,0.142057506,0.020180335,0.134391037,0.018060951,0.223595918,0.049995134,0.145123261,0.021060761,2790.9349,136.556027,319.670324,5536.043076,no leverage,0.442690779,0.419693382,0.464943882,0,5.781799,10.185131,-12.647639,11.050754,-13.638293,-273.100854,17.762226,30.457235,287.165527,0.480027382,0.454189478,2.025129881,3.416323569,5.660058799,7.934131908
KGZ,2010,Kyrgyz Republic,11.751957,19.519107,613.043071,31.271064,31.271064,122,0.38288892,0.227862964,0.250071051,0.282693806,0.182439779,0.876129472,0.710178678,0.556515424,2947.23999,NA,30.12999916,5550239,NA,KG,Kyrgyz Republic,880.0377751,2790.170664,-1.651753118,30.1,5447900,Europe & Central Asia,0.146603925,0.05192153,0.079915788,0.06253553,0.033284273,158.493115,350.240185,5875.985293,0.419693382,13.358894,17.809596,273.527234,0.293170356,0.085948858,0.140479453,0.019734477,0.13378819,0.01789928,0.223324635,0.049873893,0.144981595,0.021019663,2837.031419,149.914921,337.47992,5809.57031,no leverage,0.516521814,0.56493603,0.509562754,0.290485296,-1.606937,8.578194,1.709511,12.760265,339.515837,66.414983,21.937088,17.809596,273.527234,0.442690779,0.419693382,2.59218238,2.879737413,5.611401193,7.950513509
KGZ,2011,Kyrgyz Republic,11.563414,13.073568,387.02161,24.636982,24.636982,122,0.488570411,0.328563968,0.411010088,0.350203209,0.244434937,0.832722898,0.689798151,0.697953092,NA,NA,27.84000015,NA,NA,KG,Kyrgyz Republic,921.1770391,2920.60321,4.674715696,27.8,5514600,Europe & Central Asia,0.238701047,0.107954281,0.122642288,0.168929293,0.059748438,170.056529,363.313753,6263.006903,0.710178678,11.751957,19.519107,613.043071,0.38288892,0.146603925,0.227862964,0.05192153,0.250071051,0.06253553,0.282693806,0.079915788,0.182439779,0.033284273,2790.170664,161.666878,356.999027,6422.613381,no leverage,0.606556737,0.699988415,0.559840898,-0.020380527,-0.188543,8.389651,-6.445539,6.314726,-226.021461,-159.606478,20.141608,19.519107,613.043071,0.516521814,0.56493603,2.46401978,2.971393832,6.418435196,7.933858043
KGZ,2012,Kyrgyz Republic,9.971152,34.263138,385.693912,44.23429,44.23429,122,0.473309773,0.308170975,0.358765275,0.341263152,0.230625805,0.849971243,0.689798151,0.697953092,NA,NA,27.36000061,NA,NA,KG,Kyrgyz Republic,905.1656688,2869.838962,-1.738142576,27.4,5607200,Europe & Central Asia,0.224022141,0.09496935,0.116460539,0.128712523,0.053188262,180.027681,397.576891,6648.700815,0.689798151,11.563414,13.073568,387.02161,0.488570411,0.238701047,0.328563968,0.107954281,0.411010088,0.168929293,0.350203209,0.122642288,0.244434937,0.059748438,2920.60321,173.230292,370.072595,6809.634991,no leverage,0.69659166,0.689798151,0.627367091,0,-1.592262,6.797389,21.18957,27.504296,-1.327698,-160.934176,18.360803,13.073568,387.02161,0.606556737,0.699988415,2.447846148,2.570592482,5.958480531,7.979545453
KGZ,2013,Kyrgyz Republic,7.783276,39.096194,371.124277,46.87947,46.87947,122,0.474987179,0.329992901,0.386707617,0.347002772,0.239139565,0.790333552,0.7133266,0.724552651,NA,NA,28.81999969,NA,NA,KG,Kyrgyz Republic,984.2390335,3120.542044,8.735789199,28.8,5719600,Europe & Central Asia,0.22561282,0.108895315,0.120410924,0.149542781,0.057187732,187.810957,436.673085,7019.825092,0.689798151,9.971152,34.263138,385.693912,0.473309773,0.224022141,0.308170975,0.09496935,0.358765275,0.128712523,0.341263152,0.116460539,0.230625805,0.053188262,2869.838962,183.201444,404.335733,7195.328903,no leverage,0.697640967,0.701562375,0.700775395,0.023528449,-2.187876,4.609513,4.833056,32.337352,-14.569635,-175.503811,14.580665,34.263138,385.693912,0.69659166,0.689798151,2.299696124,3.534070082,5.955044081,7.962011196
LTU,1995,Lithuania,0.931817,6.487286,244.845932,7.419103,7.419103,173,0.846290242,0.785782878,0.684168261,0.737661333,0.545229179,0.22387096,0.839044055,0.709354268,5129.819824,4,35.34999847,3599334,3632000,LT,Lithuania,5322.419525,9357.321917,NA,NA,3629102,Europe & Central Asia,0.716207174,0.617454731,0.544144243,0.468086209,0.297274858,0.931817,6.487286,244.845932,0.839044055,NA,0.40768,294.84026,0.843297818,0.711151211,0.783832478,0.614393354,0.691396457,0.478029061,0.742490811,0.551292604,0.540915186,0.292589238,NA,NA,0.40768,294.84026,no leverage,0.839044055,0.839044055,0.838672047,0,NA,NA,6.079606,6.079606,-49.994328,-49.994328,-32.960774,-220.927918,-2803.016427,0.843952878,0.870026715,NA,-0.897272726,5.686433718,NA
LTU,1996,Lithuania,0.668787,0.407475,377.507821,1.076262,1.076262,173,0.846065104,0.786957539,0.701085124,0.737313937,0.535236172,0.22387096,0.830932885,0.693786326,5403.430176,4,34.84999847,3579631,3605000,LT,Lithuania,5639.236888,9914.317103,5.952506398,NA,3601613,Europe & Central Asia,0.715826161,0.619302168,0.543631842,0.491520352,0.286477759,1.600604,6.894761,622.353753,0.839044055,0.931817,6.487286,244.845932,0.846290242,0.716207174,0.785782878,0.617454731,0.684168261,0.468086209,0.737661333,0.544144243,0.545229179,0.297274858,9357.321917,0.931817,6.894966,539.686192,no leverage,0.836340332,0.83498847,0.837016263,-0.008111171,-0.26303,0.668787,-6.079811,-2.05E-04,132.661889,82.667561,NA,6.487286,244.845932,0.839044055,0.839044055,-0.070618836,1.869844261,5.500629164,9.143914409
LTU,1997,Lithuania,0.17947,0.632603,36.988498,0.812073,0.812073,173,0.847234625,0.787515708,0.718794042,0.742316582,0.548164719,0.22387096,0.845070661,0.707481438,5813.279785,4,33.70000076,3559928,3580000,LT,Lithuania,6152.136988,10816.04447,9.095204007,NA,3575137,Europe & Central Asia,0.717806509,0.62018099,0.551033907,0.516664874,0.300484559,1.780074,7.527364,659.342251,0.830932885,0.668787,0.407475,377.507821,0.846065104,0.715826161,0.786957539,0.619302168,0.701085124,0.491520352,0.737313937,0.543631842,0.535236172,0.286477759,9914.317103,1.600604,7.302441,917.194013,no leverage,0.8383492,0.838001773,0.838522914,0.014137777,-0.489317,0.17947,0.225128,0.224923,-340.519323,-257.851762,0.848257,0.407475,377.507821,0.836340332,0.83498847,-0.402289655,-0.897775698,5.933591286,9.201735163
LTU,1998,Lithuania,1.038817,4.420101,124.449877,5.458918,5.458918,173,0.834011755,0.774255643,0.705384811,0.735355899,0.53851178,0.22387096,0.845070661,0.707481438,6262.22998,4,33.20000076,3540225,3555000,LT,Lithuania,6659.598095,11708.20957,8.248533939,NA,3549331,Europe & Central Asia,0.695575607,0.599471801,0.540748299,0.497567731,0.289994937,2.818891,11.947465,783.792128,0.845070661,0.17947,0.632603,36.988498,0.847234625,0.717806509,0.787515708,0.62018099,0.718794042,0.516664874,0.742316582,0.551033907,0.548164719,0.300484559,10816.04447,1.780074,7.935044,954.182511,no leverage,0.840358069,0.845070661,0.840029566,0,0.859347,1.038817,3.787498,4.012421,87.461379,-170.390383,1.218287,0.632603,36.988498,0.8383492,0.838001773,-1.717747216,-0.457912226,3.610606999,9.28878591
LTU,1999,Lithuania,0.946933,2.325578,271.621414,3.272511,3.272511,173,0.832686144,0.772650831,0.704014183,0.734011246,0.537518609,0.22387096,0.845070661,0.707481438,6199.629883,4,34.29999924,3520522,3531000,LT,Lithuania,6630.914566,11657.78118,-0.430709617,NA,3524238,Europe & Central Asia,0.693366215,0.596989307,0.53877251,0.495635969,0.288926255,3.765824,14.273043,1055.413542,0.845070661,1.038817,4.420101,124.449877,0.834011755,0.695575607,0.774255643,0.599471801,0.705384811,0.497567731,0.735355899,0.540748299,0.53851178,0.289994937,11708.20957,2.818891,12.355145,1078.632388,no leverage,0.845070661,0.845070661,0.841536217,0,-0.091884,0.946933,-2.094523,1.917898,147.171537,-23.218846,1.98575,4.420101,124.449877,0.840358069,0.845070661,0.038082566,1.486162547,4.82390304,9.368045547
LTU,2000,Lithuania,0.028024,1.467119,637.27592,1.495143,1.495143,173,0.830210001,0.774747718,0.706356738,0.731376613,0.542094291,0.22387096,0.852914531,0.752488423,6972.580078,4,33.58499908,3500819,3499527.5,LT,Lithuania,6933.587869,12189.90976,4.564578544,NA,3499536,Europe & Central Asia,0.689248646,0.600234026,0.534911749,0.498939842,0.293866221,3.793848,15.740162,1692.689462,0.845070661,0.946933,2.325578,271.621414,0.832686144,0.693366215,0.772650831,0.596989307,0.704014183,0.495635969,0.734011246,0.53877251,0.537518609,0.288926255,11657.78118,3.765824,14.680723,1350.253802,no leverage,0.847685284,0.848992596,0.847031629,0.007843869,-0.918909,0.028024,-0.858459,1.059439,365.654506,342.43566,0.974957,2.325578,271.621414,0.845070661,0.845070661,-0.054526938,0.84396861,5.604409236,9.363729149
LTU,2001,Lithuania,0.816761,5.257581,601.3068,6.074342,6.074342,173,0.831995596,0.77505714,0.709318885,0.74382374,0.544524666,0.222208305,0.852914531,0.751171833,7457.350098,4,35.40000153,3482206,3481295.3,LT,Lithuania,7447.077453,13092.6735,7.405827885,NA,3470818,Europe & Central Asia,0.692216672,0.60071357,0.553273756,0.50313328,0.296507112,4.610609,20.997743,2293.996262,0.852914531,0.028024,1.467119,637.27592,0.830210001,0.689248646,0.774747718,0.600234026,0.706356738,0.498939842,0.731376613,0.534911749,0.542094291,0.293866221,12189.90976,3.793848,16.147842,1987.529722,no leverage,0.850299908,0.852914531,0.848992596,0,0.788737,0.816761,3.790462,4.849901,-35.96912,306.46654,0.844785,1.467119,637.27592,0.847685284,0.848992596,-3.574693993,0.383300614,6.457202717,9.40836382
LTU,2002,Lithuania,0.890561,1.207534,258.557021,2.098095,2.098095,173,0.834917587,0.778304487,0.701639505,0.747025923,0.545321351,0.222208305,0.858939641,0.771197652,7994.740234,3.676958323,35.70000076,3467441,3469093.9,LT,Lithuania,8014.636909,14090.49723,7.621237453,NA,3443067,Europe & Central Asia,0.697087377,0.605757874,0.55804773,0.492297995,0.297375376,5.50117,22.205277,2552.553283,0.852914531,0.816761,5.257581,601.3068,0.831995596,0.692216672,0.77505714,0.60071357,0.709318885,0.50313328,0.74382374,0.553273756,0.544524666,0.296507112,13092.6735,4.610609,21.405423,2588.836522,no leverage,0.854922901,0.855927086,0.852459841,0.006025111,0.0738,0.890561,-4.050047,0.799854,-342.749779,-36.283239,1.707322,5.257581,601.3068,0.850299908,0.852914531,-0.202408761,1.659671035,6.399105287,9.479808078
LTU,2003,Lithuania,0.988866,1.65539,221.07686,2.644256,2.644256,173,0.839922705,0.781446388,0.705388029,0.758088561,0.549010802,0.224116963,0.858939641,0.771197652,8848.269531,3.060866594,35.45999908,3453878,3454239.9,LT,Lithuania,8931.519535,15702.46447,11.44010186,NA,3415213,Europe & Central Asia,0.70547015,0.610658457,0.574698266,0.497572271,0.301412861,6.490036,23.860667,2773.630143,0.858939641,0.890561,1.207534,258.557021,0.834917587,0.697087377,0.778304487,0.605757874,0.701639505,0.492297995,0.747025923,0.55804773,0.545321351,0.297375376,14090.49723,5.50117,22.612957,2847.393543,no leverage,0.856931271,0.858939641,0.855927086,0,0.098305,0.988866,0.447856,1.24771,-37.480161,-73.7634,1.879427,1.207534,258.557021,0.854922901,0.855927086,-0.115903678,0.188580263,5.555116254,9.553255894
LTU,2004,Lithuania,0.929223,0.843817,147.489468,1.77304,1.77304,173,0.83707768,0.782115857,0.703169049,0.755052765,0.555199613,0.222121975,0.856591563,0.783251691,9532.419922,2.780591726,36.11000061,3437699,3435584.6,LT,Lithuania,9624.013733,16919.93542,7.753374949,37,3377075,Europe & Central Asia,0.700699043,0.611705214,0.570104678,0.494446711,0.308246611,7.419259,24.704484,2921.119611,0.858939641,0.988866,1.65539,221.07686,0.839922705,0.70547015,0.781446388,0.610658457,0.705388029,0.497572271,0.758088561,0.574698266,0.549010802,0.301412861,15702.46447,6.490036,24.268347,3068.470403,member,0.858156949,0.857765602,0.856846344,-0.002348078,-0.059643,0.929223,-0.811573,0.436137,-73.587392,-147.350792,1.918089,1.65539,221.07686,0.856931271,0.858939641,-0.011196447,0.504036631,5.398510424,9.661572952
LTU,2005,Lithuania,NA,NA,17.664651,NA,0,173,0.838670051,0.785122975,0.727982555,0.765147736,0.567794372,0.167663433,0.856591563,0.794591931,10307.30957,2.774024963,35.79999924,3416288,3414300,LT,Lithuania,10537.91037,18526.653,9.496003072,35.3,3322528,Europe & Central Asia,0.703367454,0.616418086,0.585451057,0.5299586,0.322390449,NA,NA,2938.784262,0.856591563,0.929223,0.843817,147.489468,0.83707768,0.700699043,0.782115857,0.611705214,0.703169049,0.494446711,0.755052765,0.570104678,0.555199613,0.308246611,16919.93542,7.419259,25.112164,3215.959871,member,0.857374256,0.856591563,0.857765602,0,NA,NA,NA,NA,-129.824817,-277.175609,NA,0.843817,147.489468,0.858156949,0.857765602,-0.073406526,-0.169819633,4.99375677,9.736247816
LTU,2006,Lithuania,NA,NA,31.39104,NA,0,173,0.838176269,0.786790048,0.756946455,0.760458082,0.567613714,0.167663433,0.860817878,0.786632648,11145.37012,2.752224922,34.72000122,3388681,3394500,LT,Lithuania,11500.52915,20219.02876,9.13481652,34.4,3269909,Europe & Central Asia,0.702539458,0.61903858,0.578296494,0.572967936,0.322185329,NA,NA,2970.175302,0.856591563,NA,NA,17.664651,0.838670051,0.703367454,0.785122975,0.616418086,0.727982555,0.5299586,0.765147736,0.585451057,0.567794372,0.322390449,18526.653,NA,NA,3233.624522,member,0.858000335,0.85870472,0.858235161,0.004226314,NA,NA,NA,NA,13.726389,-263.44922,NA,NA,17.664651,0.857374256,0.856591563,NA,NA,2.871565524,9.826965677
LTU,2007,Lithuania,NA,NA,17.771891,NA,0,173,0.83691169,0.786274601,0.767202175,0.764010635,0.569014843,0.162598409,0.858757932,0.788483193,12273.0498,2.523725033,34.19499969,3356145,NA,LT,Lithuania,12928.25994,22729.11587,12.41447913,34.8,3231294,Europe & Central Asia,0.700421176,0.618227748,0.58371225,0.588599178,0.323777891,NA,NA,2987.947193,0.860817878,NA,NA,31.39104,0.838176269,0.702539458,0.786790048,0.61903858,0.756946455,0.572967936,0.760458082,0.578296494,0.567613714,0.322185329,20219.02876,NA,NA,3265.015562,member,0.858722458,0.859787905,0.858189734,-0.002059945,NA,NA,NA,NA,-13.619149,-277.068369,NA,NA,31.39104,0.858000335,0.85870472,NA,NA,3.446522502,9.914379458
LVA,1995,Latvia,6.305271,6.344892,217.843266,12.650163,12.650163,84,0.828506523,0.707898438,0.661189915,0.696982392,0.538750591,0.350789734,0.898517321,0.754865116,5656.490234,0.527583361,30.98999977,2518466,2515000,LV,Latvia,5140.528159,8283.803416,NA,31,2485056,Europe & Central Asia,0.686423059,0.501120198,0.485784455,0.437172104,0.290252199,6.305271,6.344892,217.843266,0.875129365,NA,3.906642,153.627713,0.841164802,0.707558224,0.722683931,0.522272064,0.678850861,0.460838492,0.700796818,0.49111618,0.538566313,0.290053673,NA,NA,3.906642,153.627713,no leverage,0.879747186,0.886823343,0.867529429,0.023387955,NA,NA,2.43825,2.43825,64.215553,64.215553,NA,NA,-3111.387849,0.858722458,0.859787905,NA,1.362678181,5.034532228,NA
LVA,1996,Latvia,1.206074,0.683781,253.153185,1.889855,1.889855,84,0.827646658,0.711152759,0.609770173,0.696174941,0.540030078,0.346449919,0.898517321,0.749387716,5964.720215,0.550750017,30.79999924,2489526.8,2491000,LV,Latvia,5321.39679,8575.267666,3.518483422,31.6,2457222,Europe & Central Asia,0.684998991,0.505738246,0.484659548,0.371819664,0.291632486,7.511345,7.028673,470.996451,0.898517321,6.305271,6.344892,217.843266,0.828506523,0.686423059,0.707898438,0.501120198,0.661189915,0.437172104,0.696982392,0.485784455,0.538750591,0.290252199,8283.803416,6.305271,10.251534,371.470979,active,0.890721335,0.898517321,0.88443972,0,-5.099197,1.206074,-5.661111,-3.222861,35.309919,99.525472,NA,6.344892,217.843266,0.879747186,0.886823343,1.84138595,1.84765008,5.383775841,9.022057492
LVA,1997,Latvia,0.308658,2.264465,185.231172,2.573123,2.573123,84,0.840164705,0.723678169,0.619558713,0.714398776,0.547922727,0.339694483,0.898517321,0.749387716,6573,0.580916643,32.93000031,2460587.6,2450000,LV,Latvia,5857.036582,9438.434757,10.06577432,NA,2432851,Europe & Central Asia,0.705876732,0.523710092,0.510365612,0.383852999,0.300219315,7.820003,9.293138,656.227623,0.898517321,1.206074,0.683781,253.153185,0.827646658,0.684998991,0.711152759,0.505738246,0.609770173,0.371819664,0.696174941,0.484659548,0.540030078,0.291632486,8575.267666,7.511345,10.935315,624.624164,active,0.898517321,0.898517321,0.892670332,0,-0.897416,0.308658,1.580684,-1.642177,-67.922013,31.603459,1.514732,0.683781,253.153185,0.890721335,0.898517321,0.187370456,-0.380117588,5.53399478,9.056637486
LVA,1998,Latvia,0.027354,10.282366,215.280207,10.30972,10.30972,84,0.845791793,0.729370863,0.637857694,0.712637414,0.551921862,0.334018762,0.898517321,0.749387716,6995.879883,0.589833319,33.09999847,2431648.4,2410000,LV,Latvia,6298.1261,10149.23698,7.530933291,NA,2410019,Europe & Central Asia,0.715363757,0.531981855,0.507852083,0.406862437,0.304617742,7.847357,19.575504,871.50783,0.898517321,0.308658,2.264465,185.231172,0.840164705,0.705876732,0.723678169,0.523710092,0.619558713,0.383852999,0.714398776,0.510365612,0.547922727,0.300219315,9438.434757,7.820003,13.19978,809.855336,active,0.898517321,0.898517321,0.898517321,0,-0.281304,0.027354,8.017901,6.375724,30.049035,61.652494,0.336012,2.264465,185.231172,0.898517321,0.898517321,-1.175521411,0.817338528,5.221604623,9.152545436
LVA,1999,Latvia,0.03822,1.599518,150.700965,1.637738,1.637738,84,0.847288996,0.730870577,0.621131411,0.714089222,0.557305634,0.326646518,0.898517321,0.787164019,7267.350098,0.585166693,33.15000153,2402709.2,2390000,LV,Latvia,6515.892723,10500.16121,3.45764152,NA,2390482,Europe & Central Asia,0.717898643,0.534171801,0.509923417,0.385804229,0.310589569,7.885577,21.175022,1022.208795,0.898517321,0.027354,10.282366,215.280207,0.845791793,0.715363757,0.729370863,0.531981855,0.637857694,0.406862437,0.712637414,0.507852083,0.551921862,0.304617742,10149.23698,7.847357,23.482146,1025.135543,active,0.898517321,0.898517321,0.898517321,0,0.010866,0.03822,-8.682848,-2.307124,-64.579242,-2.926748,0.065574,10.282366,215.280207,0.898517321,0.898517321,-3.598892509,2.330430389,5.371940468,9.225153807
LVA,2000,Latvia,0.274701,2.297019,216.187543,2.57172,2.57172,84,0.847288996,0.739439096,0.650693557,0.710414865,0.557305634,0.304534785,0.898517321,0.787164019,7741.540039,0.60650003,33.20000076,2373770,2372000,LV,Latvia,6934.722926,11175.09324,6.42782534,NA,2367550,Europe & Central Asia,0.717898643,0.546770177,0.50468928,0.423402106,0.310589569,8.160278,23.472041,1238.396338,0.898517321,0.03822,1.599518,150.700965,0.847288996,0.717898643,0.730870577,0.534171801,0.621131411,0.385804229,0.714089222,0.509923417,0.557305634,0.310589569,10500.16121,7.885577,25.081664,1175.836508,active,0.898517321,0.898517321,0.898517321,0,0.236481,0.274701,0.697501,-1.609623,65.486578,62.55983,0.312921,1.599518,150.700965,0.898517321,0.898517321,-3.26439634,0.469702334,5.015297509,9.25914589
LVA,2001,Latvia,1.40336,11.006827,345.904674,12.410187,12.410187,84,0.847288996,0.739439096,0.647860279,0.710414865,0.556781627,0.304534785,0.898517321,0.785328456,8373.75,0.627916694,32.20000076,2354783,2359000,LV,Latvia,7478.763105,12051.79729,7.845160997,NA,2337170,Europe & Central Asia,0.717898643,0.546770177,0.50468928,0.419722941,0.31000578,9.563638,34.478868,1584.301012,0.898517321,0.274701,2.297019,216.187543,0.847288996,0.717898643,0.739439096,0.546770177,0.650693557,0.423402106,0.710414865,0.50468928,0.557305634,0.310589569,11175.09324,8.160278,27.378683,1392.024051,active,0.898517321,0.898517321,0.898517321,0,1.128659,1.40336,8.709808,7.100185,129.717131,192.276961,1.678061,2.297019,216.187543,0.898517321,0.898517321,-1.292072046,0.831612195,5.376146286,9.321442763
LVA,2002,Latvia,1.204686,6.978742,397.959776,8.183428,8.183428,84,0.848767526,0.747698567,0.663380782,0.713957042,0.557881196,0.210290079,0.898517321,0.785328456,9047.94043,0.618191659,35.09000015,2337060,2338000,LV,Latvia,8103.587637,13058.68286,8.354650672,NA,2310173,Europe & Central Asia,0.720406314,0.559053147,0.509734658,0.440074062,0.311231429,10.768324,41.45761,1982.260788,0.898517321,1.40336,11.006827,345.904674,0.847288996,0.717898643,0.739439096,0.546770177,0.647860279,0.419722941,0.710414865,0.50468928,0.556781627,0.31000578,12051.79729,9.563638,38.38551,1737.928725,active,0.898517321,0.898517321,0.898517321,0,-0.198674,1.204686,-4.028085,3.0721,52.055102,244.332063,2.608046,11.006827,345.904674,0.898517321,0.898517321,0.338869361,2.398515717,5.846163228,9.396969081
LVA,2003,Latvia,0.028478,1.666234,114.407997,1.694712,1.694712,84,0.853762382,0.752638909,0.705256092,0.728186402,0.5642188,0.205739008,0.898517321,0.794250146,9807.870117,0.571475029,36.52999878,2320636,2325341.9,LV,Latvia,8872.103199,14297.12211,9.483645973,NA,2287955,Europe & Central Asia,0.728910206,0.566465327,0.530255435,0.497386156,0.318342854,10.796802,43.123844,2096.668785,0.898517321,1.204686,6.978742,397.959776,0.848767526,0.720406314,0.747698567,0.559053147,0.663380782,0.440074062,0.713957042,0.509734658,0.557881196,0.311231429,13058.68286,10.768324,45.364252,2135.888501,active,0.898517321,0.898517321,0.898517321,0,-1.176208,0.028478,-5.312508,-2.240408,-283.551779,-39.219716,1.233164,6.978742,397.959776,0.898517321,0.898517321,0.186218952,1.942868671,5.986350935,9.477208544
LVA,2004,Latvia,0.604505,0.834262,29.703708,1.438767,1.438767,84,0.853762382,0.752090875,0.666907359,0.730405772,0.572300307,0.206354966,0.913828902,0.826566156,10753.66016,0.540233314,35.86500168,2305620,2312791.1,LV,Latvia,9717.109046,15658.82311,9.524301376,36.4,2263122,Europe & Central Asia,0.728910206,0.565640685,0.533492592,0.444765426,0.327527641,11.401307,43.958106,2126.372493,0.898517321,0.028478,1.666234,114.407997,0.853762382,0.728910206,0.752638909,0.566465327,0.705256092,0.497386156,0.728186402,0.530255435,0.5642188,0.318342854,14297.12211,10.796802,47.030486,2250.296498,member,0.903621181,0.906173111,0.902345216,0.015311581,0.576027,0.604505,-0.831972,-3.07238,-84.704289,-123.924005,0.632983,1.666234,114.407997,0.898517321,0.898517321,-3.55862342,0.51056599,4.73977098,9.567813545
LVA,2005,Latvia,NA,NA,31.073685,NA,0,84,0.853762382,0.749996508,0.634687215,0.729692244,0.569043891,0.203763763,0.905898173,0.803123444,11925.25977,0.564716697,37.79999924,2292023,2300500,LV,Latvia,10873.41429,17522.17352,11.89968367,39,2238799,Europe & Central Asia,0.728910206,0.562494762,0.532450772,0.402827861,0.32381095,NA,NA,2157.446178,0.913828902,0.604505,0.834262,29.703708,0.853762382,0.728910206,0.752090875,0.565640685,0.666907359,0.444765426,0.730405772,0.533492592,0.572300307,0.327527641,15658.82311,11.401307,47.864748,2280.000206,member,0.906081465,0.909863537,0.904190429,-0.007930729,NA,NA,NA,NA,1.369977,-122.554028,NA,0.834262,29.703708,0.903621181,0.906173111,-0.503345338,-0.181207777,3.391271887,9.658789814
LVA,2006,Latvia,NA,NA,1.187745,NA,0,84,0.814153961,0.711348543,0.618791883,0.691825294,0.539953368,0.239527757,0.905898173,0.81277712,13345.74023,0.560408354,37.25,2279824,2287500,LV,Latvia,12278.30704,19786.11509,12.920438,35.6,2218357,Europe & Central Asia,0.662846672,0.50601675,0.478622237,0.382903395,0.291549639,NA,NA,2158.633923,0.905898173,NA,NA,31.073685,0.853762382,0.728910206,0.749996508,0.562494762,0.634687215,0.402827861,0.729692244,0.532450772,0.569043891,0.32381095,17522.17352,NA,NA,2311.073891,member,0.908541749,0.905898173,0.906035642,0,NA,NA,NA,NA,-29.88594,-152.439968,NA,NA,31.073685,0.906081465,0.909863537,NA,NA,3.43636132,9.771222416
LVA,2007,Latvia,NA,NA,0.602437,NA,0,84,0.813046743,0.712050516,0.620152393,0.691800327,0.536541542,0.197141051,0.905898173,0.808805524,14723.63965,0.51379168,36.04999924,2268835,NA,LV,Latvia,13614.25637,21938.95645,10.88056627,37.5,2200325,Europe & Central Asia,0.661045007,0.507015937,0.478587692,0.38458899,0.287876826,NA,NA,2159.23636,0.905898173,NA,NA,1.187745,0.814153961,0.662846672,0.711348543,0.50601675,0.618791883,0.382903395,0.691825294,0.478622237,0.539953368,0.291549639,19786.11509,NA,NA,2312.261636,member,0.905898173,0.905898173,0.907880855,0,NA,NA,NA,NA,-0.585308,-153.025276,NA,NA,1.187745,0.908541749,0.905898173,NA,NA,0.172056551,9.892735712
LVA,2008,Latvia,NA,NA,1009.859122,NA,0,84,0.814521465,0.716270248,0.651010883,0.697620133,0.544829683,0.19390632,0.905898173,0.836486734,14332.63965,0.5,37.40999985,2258793,NA,LV,Latvia,13270.00041,21384.19854,-2.528643112,37.2,2177322,Europe & Central Asia,0.663445218,0.513043069,0.486673849,0.42381517,0.296839383,NA,NA,3169.095482,0.905898173,NA,NA,0.602437,0.813046743,0.661045007,0.712050516,0.507015937,0.620152393,0.38458899,0.691800327,0.478587692,0.536541542,0.287876826,21938.95645,NA,NA,2312.864073,member,0.905898173,0.905898173,0.905898173,0,NA,NA,NA,NA,1009.256685,856.231409,NA,NA,0.602437,0.905898173,0.905898173,NA,NA,-0.506772183,9.996019169
